Time,Freq_T,Freq_M,Temp_C,Uncomp_thick_nm,Comp_thick_nm
1773136282,6569974.9716796875,5985193.5810546875,56.88295303469336,3.3892540162515306,-4.108428951258144
1773136282,6569975.02734375,5985193.5927734375,56.88258697416621,3.3903749557602545,-4.107293929694724
1773136283,6569974.505859375,5985193.59375,56.88705742667998,3.3904683673859815,-4.107372413985423
1773136283,6569974.5009765625,5985193.6259765625,56.88740207426089,3.3935509510349715,-4.1043030754498115
1773136283,6569974.2255859375,5985193.626953125,56.889767334325505,3.3936443626606985,-4.104300535348365
1773136284,6569973.9765625,5985193.611328125,56.89175104527366,3.3921497766490667,-4.105871297005223
1773136284,6569974.1669921875,5985193.6533203125,56.89051645591431,3.3961664765553263,-4.101807192126555
1773136284,6569973.515625,5985193.662109375,56.896172166020044,3.3970071811868694,-4.101183544465615
1773136284,6569974.064453125,5985193.666015625,56.8915130716458,3.3973808276897763,-4.10063110942382
1773136285,6569973.435546875,5985193.6650390625,56.89688488397415,3.3972874160640503,-4.100930643057416
1773136285,6569973.2802734375,5985193.681640625,56.89836953562066,3.398875413701409,-4.099399569336016
1773136285,6569973.19921875,5985193.6943359375,56.899182428040206,3.400089764835859,-4.098216377777076
1773136286,6569973.134765625,5985193.724609375,56.90001850766141,3.4029855252333947,-4.09535265984171
1773136286,6569973.2138671875,5985193.6630859375,56.898763340154765,3.397100592812596,-4.101189486143804
1773136286,6569973.091796875,5985193.76953125,56.90080845404988,3.4072824600168357,-4.091085993965809
1773136287,6569973.1376953125,5985193.7119140625,56.89987410302511,3.4017711740989443,-4.096561477147247
1773136287,6569972.341796875,5985193.7021484375,56.906592983577525,3.4008370578416747,-4.097752882593396
1773136287,6569972.177734375,5985193.7392578125,56.9083458546048,3.4043866996193,-4.094270300568776
1773136288,6569972.7216796875,5985193.759765625,56.90388378947137,3.4063483437595656,-4.092137898889838
1773136288,6569972.1240234375,5985193.7529296875,56.908934038598126,3.4056944623794774,-4.092985034108992
1773136288,6569972.53515625,5985193.767578125,56.905553389077504,3.407095636765381,-4.091454519343374
